WD23CD,WD23NM,WD23NMW,UK_IMD_E_score,original_decile,E_expanded_decile,UK_IMD_E_rank,UK_IMD_E_pop_decile,UK_IMD_E_pop_quintile,total_Population
E05012176,Westbury-on-Severn, ,13.003,4,4,16955.5,5,3,2024.0
E05012177,Aldenham East, ,4.191,9,9,36552.0,9,5,4949.0
E05012178,Aldenham West, ,3.493,3,3,12730.5,4,2,5456.0
E05012179,Bentley Heath & The Royds, ,5.649,3,3,10366.0,3,2,5925.0
E05012180,Borehamwood Brookmeadow, ,14.192,3,3,12590.5,4,2,8815.0
E05012181,Borehamwood Cowley Hill, ,19.067,1,1,3516.0,1,1,9699.0
E05012182,Borehamwood Hillside, ,10.994,4,4,14269.5,4,2,8570.0
E05012183,Borehamwood Kenilworth, ,10.994,4,4,14269.5,4,2,9251.0
E05012184,Bushey Heath, ,1.792,8,8,31376.5,8,4,5491.0
E05012185,Bushey North, ,5.907,3,3,12730.5,4,2,7925.0
E05012186,Bushey Park, ,1.792,6,6,25553.5,7,4,7329.0
E05012187,Bushey St James, ,5.579,3,3,12730.5,4,2,7756.0
E05012188,Elstree, ,5.998,6,6,23103.5,6,3,5094.0
E05012189,Potters Bar Furzefield, ,5.649,6,6,22355.0,6,3,5633.0
E05012190,Potters Bar Oakmere, ,9.939,3,3,10366.0,3,2,5840.0
E05012191,Potters Bar Parkfield, ,4.207,3,3,10366.0,3,2,5112.0
E05012192,Shenley, ,4.03,4,4,14092.0,4,2,5261.0
E05012193,Ashton, ,11.067,2,2,6554.0,2,1,8814.0
E05012194,Brookfield, ,21.166,1,1,3129.0,1,1,8431.0
E05012195,Cadley, ,6.207,2,2,6888.0,2,1,8811.0
E05012196,City Centre, ,23.347,1,1,1927.0,1,1,12033.0
E05012197,Deepdale, ,31.212,1,1,1286.5,1,1,9646.0
E05012198,Fishwick & Frenchwood, ,22.352,1,1,1927.0,1,1,9703.0
E05012199,Garrison, ,5.168,4,4,14484.0,4,2,9208.0
E05012200,Greyfriars, ,5.348,5,5,18999.5,5,3,8469.0
E05012201,Ingol & Cottam, ,6.476,1,1,2975.0,1,1,9879.0
E05012202,Lea & Larches, ,11.606,2,2,5747.0,2,1,9206.0
E05012203,Plungington, ,23.347,2,2,4681.0,2,1,11659.0
E05012204,Preston Rural East, ,4.715,1,1,3777.0,1,1,9222.0
E05012205,Preston Rural North, ,8.296,4,4,14100.0,4,2,7961.0
E05012206,Ribbleton, ,5.168,1,1,1366.0,1,1,9139.0
E05012207,St Matthew's, ,47.814,1,1,1286.5,1,1,11096.0
E05012208,Sharoe Green, ,7.771,3,3,12408.5,3,2,8305.0
E05012209,Blacon, ,11.005,1,1,1971.0,1,1,14180.0
E05012210,Central & Grange, ,18.102,1,1,2679.5,1,1,12736.0
E05012211,Chester City & the Garden Quarter, ,8.591,3,3,10593.0,3,2,18667.0
E05012212,Christleton & Huntington, ,4.654,6,6,23775.5,6,3,12062.0
E05012213,"Davenham, Moulton & Kingsmead", ,1.435,6,6,22103.5,6,3,10943.0
E05012214,Farndon, ,5.557,6,6,24790.5,6,3,4909.0
E05012215,Frodsham, ,2.566,2,2,7083.0,2,1,9423.0
E05012216,Gowy Rural, ,4.12,1,1,3488.0,1,1,9241.0
E05012217,Great Boughton, ,5.127,5,5,19716.0,5,3,11038.0
E05012218,Handbridge Park, ,3.781,6,6,24595.0,6,3,9388.0
E05012219,Hartford & Greenbank, ,2.527,3,3,9205.0,3,2,9097.0
E05012220,Helsby, ,5.21,8,8,30944.5,8,4,5399.0
E05012221,Lache, ,11.959,1,1,826.0,1,1,5968.0
E05012222,Ledsham & Manor, ,4.329,8,8,32141.5,8,4,9938.0
E05012223,Little Neston, ,4.693,5,5,20439.0,5,3,4812.0
E05012224,Malpas, ,12.811,6,6,21658.0,6,3,5169.0
E05012225,Marbury, ,3.377,3,3,12859.0,4,2,13167.0
E05012226,Neston, ,4.693,3,3,12077.5,3,2,5682.0
E05012227,Netherpool, ,18.102,1,1,4042.0,1,1,5482.0
E05012228,Newton & Hoole, ,4.079,2,2,8103.0,2,1,15073.0
E05012229,Northwich Leftwich, ,8.948,2,2,6777.0,2,1,4800.0
E05012230,Northwich Winnington & Castle, ,12.053,3,3,9205.0,3,2,9344.0
E05012231,Northwich Witton, ,15.118,2,2,5578.5,2,1,5221.0
E05012232,Parkgate, ,6.515,9,9,34846.0,9,5,4950.0
E05012233,Rudheath, ,9.496,2,2,5578.5,2,1,5848.0
E05012234,Sandstone, ,2.901,5,5,19640.0,5,3,4999.0
E05012235,Saughall & Mollington, ,5.378,5,5,19787.0,5,3,5611.0
E05012236,Shakerley, ,15.118,5,5,19798.5,5,3,5433.0
E05012237,Strawberry, ,4.186,8,8,33632.0,8,4,5186.0
E05012238,Sutton Villages, ,7.385,1,1,2679.5,1,1,11001.0
E05012239,Tarporley, ,2.443,6,6,23775.5,6,3,5130.0
E05012240,Tarvin & Kelsall, ,2.901,6,6,23775.5,6,3,9487.0
E05012241,Tattenhall, ,5.003,6,6,23775.5,6,3,5117.0
E05012242,Upton, ,4.863,3,3,10911.0,3,2,10067.0
E05012243,Weaver & Cuddington, ,3.121,3,3,11512.0,3,2,15242.0
E05012244,Westminster, ,43.516,1,1,4042.0,1,1,5728.0
E05012245,Whitby Groves, ,6.668,3,3,11339.5,3,2,4198.0
E05012246,Whitby Park, ,9.659,2,2,6682.0,2,1,5396.0
E05012247,Willaston & Thornton, ,4.565,4,4,15110.5,4,2,5202.0
E05012248,Winsford Dene, ,13.393,2,2,8529.0,3,2,5482.0
E05012249,Winsford Gravel, ,7.174,3,3,9386.0,3,2,4225.0
E05012250,Winsford Over & Verdin, ,6.046,1,1,970.0,1,1,15584.0
E05012251,Winsford Swanlow, ,13.393,1,1,4069.0,1,1,4682.0
E05012252,Winsford Wharton, ,15.306,1,1,1897.0,1,1,5555.0
E05012253,Wolverham, ,29.205,1,1,2661.0,1,1,5832.0
E05012254,Barton with Watcombe, ,13.447,1,1,2092.0,1,1,12078.0
E05012255,Churston with Galmpton, ,7.76,3,3,11819.0,3,2,7103.0
E05012256,Clifton with Maidenway, ,12.48,1,1,391.0,1,1,8153.0
E05012257,Cockington with Chelston, ,5.413,2,2,7984.5,2,1,8243.0
E05012258,Collaton St Mary, ,28.288,3,3,8952.0,3,2,3373.0
E05012259,Ellacombe, ,21.149,1,1,1159.0,1,1,8276.0
E05012260,Furzeham with Summercombe, ,14.674,2,2,6356.0,2,1,9885.0
E05012261,Goodrington with Roselands, ,11.368,3,3,11039.0,3,2,7454.0
E05012262,King's Ash, ,12.48,1,1,1600.0,1,1,7919.0
E05012263,Preston, ,9.247,3,3,9120.0,3,2,10550.0
E05012264,Roundham with Hyde, ,27.8,1,1,391.0,1,1,8764.0
E05012265,St Marychurch, ,17.096,2,2,6863.0,2,1,12559.0
E05012266,St Peter's with St Mary's, ,13.355,2,2,6356.0,2,1,6896.0
E05012267,Shiphay, ,10.024,2,2,7984.5,2,1,8094.0
E05012268,Tormohun, ,22.884,1,1,968.0,1,1,13048.0
E05012269,Wellswood, ,9.218,1,1,2435.5,1,1,7084.0
E05012270,Aspley, ,42.915,1,1,479.0,1,1,18685.0
E05012271,Basford, ,18.146,1,1,4195.0,1,1,16393.0
E05012272,Berridge, ,14.247,1,1,3267.0,1,1,17982.0
E05012273,Bestwood, ,32.609,1,1,1303.0,1,1,17203.0
E05012274,Bilborough, ,27.336,1,1,312.0,1,1,17130.0
E05012275,Bulwell, ,16.418,1,1,292.0,1,1,16319.0
E05012276,Bulwell Forest, ,14.704,1,1,4413.0,2,1,13950.0
E05012277,Castle, ,7.877,1,1,4137.5,1,1,11917.0
E05012278,Clifton East, ,21.388,1,1,4035.0,1,1,17426.0
E05012279,Clifton West, ,8.348,1,1,2252.0,1,1,10706.0
E05012280,Dales, ,17.708,1,1,2195.0,1,1,16784.0
E05012281,Hyson Green & Arboretum, ,21.166,1,1,1555.0,1,1,24019.0
E05012282,Leen Valley, ,19.943,2,2,6448.5,2,1,9861.0
E05012283,Lenton & Wollaton East, ,11.997,2,2,6448.5,2,1,22582.0
E05012284,Mapperley, ,16.966,1,1,3250.0,1,1,16601.0
E05012285,Meadows, ,22.711,1,1,2492.0,1,1,10972.0
E05012286,Radford, ,12.806,1,1,402.0,1,1,17675.0
E05012287,St. Ann's, ,27.559,1,1,777.0,1,1,21419.0
E05012288,Sherwood, ,16.629,2,2,5487.0,2,1,15469.0
E05012289,Wollaton West, ,5.354,3,3,11681.5,3,2,15420.0
E05012290,Alton Amery, ,5.804,9,9,37527.0,9,5,2723.0
E05012291,Alton Ashdell, ,4.707,10,10,39919.5,10,5,2459.0
E05012292,Alton Eastbrooke, ,7.629,4,4,14192.0,4,2,2812.0
E05012293,Alton Holybourne, ,5.297,4,4,14192.0,4,2,2891.0
E05012294,Alton Westbrooke, ,6.434,4,4,15993.0,4,2,2852.0
E05012295,Alton Whitedown, ,4.707,9,9,37527.0,9,5,2541.0
E05012296,Alton Wooteys, ,6.598,4,4,14192.0,4,2,3509.0
E05012297,Bentworth & Froyle, ,11.041,7,7,28369.0,7,4,2712.0
E05012298,"Binsted, Bentley & Selborne", ,5.591,5,5,17914.0,5,3,6092.0
E05012299,Bramshott & Liphook, ,5.616,6,6,24527.0,6,3,9829.0
E05012300,Buriton & East Meon, ,16.593,6,6,21832.5,6,3,2749.0
E05012301,Clanfield, ,3.604,6,6,22748.0,6,3,6064.0
E05012302,Four Marks & Medstead, ,4.505,8,8,30419.5,8,4,8341.0
E05012303,"Froxfield, Sheet & Steep", ,6.557,6,6,21832.5,6,3,3316.0
E05012304,Grayshott, ,6.742,8,8,33153.5,8,4,2819.0
E05012305,Headley, ,4.601,4,4,16646.5,5,3,5609.0
E05012306,Horndean Catherington, ,3.282,9,9,36709.5,9,5,2946.0
E05012307,Horndean Downs, ,4.527,8,8,32023.0,8,4,3096.0
E05012308,Horndean Kings & Blendworth, ,3.282,9,9,34213.5,9,5,4943.0
E05012309,Horndean Murray, ,3.282,6,6,22692.5,6,3,2594.0
E05012310,Lindford, ,10.404,8,8,31325.5,8,4,2713.0
E05012311,Liss, ,4.012,5,5,17550.5,5,3,6525.0
E05012312,Petersfield Bell Hill, ,6.557,7,7,28938.0,7,4,2706.0
E05012313,Petersfield Causeway, ,9.471,4,4,16926.0,5,3,3523.0
E05012314,Petersfield Heath, ,1.684,8,8,30661.5,8,4,2980.0
E05012315,Petersfield St Peter's, ,1.684,4,4,16926.0,5,3,5457.0
E05012316,"Ropley, Hawkley & Hangers", ,12.778,6,6,21832.5,6,3,2947.0
E05012317,Rowlands Castle, ,5.583,2,2,5007.5,2,1,3286.0
E05012318,Whitehill Chase, ,9.627,3,3,11419.0,3,2,6658.0
E05012319,Whitehill Hogmoor & Greatham, ,7.071,3,3,11419.0,3,2,6431.0
E05012320,Whitehill Pinewood, ,11.063,5,5,17914.0,5,3,3196.0
E05012321,Airfield, ,4.913,3,3,12671.5,4,2,6575.0
E05012322,Bircham with Rudhams, ,23.77,4,4,13560.5,4,2,2645.0
E05012323,Brancaster, ,20.515,4,4,13837.5,4,2,2167.0
E05012324,Burnham Market & Docking, ,19.765,4,4,15073.0,4,2,2483.0
E05012325,Clenchwarton, ,17.654,4,4,14637.5,4,2,2828.0
E05012326,Denver, ,19.84,5,5,18795.0,5,3,2487.0
E05012327,Dersingham, ,10.654,5,5,17330.0,5,3,6015.0
E05012328,Downham Old Town, ,15.78,3,3,12583.5,4,2,3257.0
E05012329,East Downham, ,16.877,5,5,18037.5,5,3,3252.0
E05012330,Emneth & Outwell, ,23.96,3,3,11774.0,3,2,5250.0
E05012331,Fairstead, ,16.71,2,2,4899.0,2,1,6822.0
E05012332,Feltwell, ,17.446,3,3,12864.0,4,2,6291.0
E05012333,Gayton & Grimston, ,16.6,3,3,12671.5,4,2,6023.0
E05012334,Gaywood Chase, ,21.657,3,3,9115.0,3,2,2508.0
E05012335,Gaywood Clock, ,21.207,1,1,4277.0,2,1,3366.0
E05012336,Gaywood North Bank, ,8.154,3,3,11658.5,3,2,8535.0
E05012337,Heacham, ,15.23,4,4,13851.0,4,2,5098.0
E05012338,Hunstanton, ,17.112,1,1,4466.0,2,1,4194.0
E05012339,Massingham with Castle Acre, ,19.984,3,3,12671.5,4,2,3114.0
E05012340,Methwold, ,18.229,5,5,19137.0,5,3,3095.0
E05012341,North Downham, ,16.541,5,5,18037.5,5,3,2531.0
E05012342,North Lynn, ,36.555,1,1,1995.0,1,1,7025.0
E05012343,St. Margaret's with St. Nicholas, ,21.657,1,1,1680.0,1,1,5475.0
E05012344,Snettisham, ,16.035,4,4,16225.0,4,2,2637.0
E05012345,South & West Lynn, ,22.259,1,1,4074.0,1,1,5360.0
E05012346,South Downham, ,18.034,5,5,21070.0,6,3,2320.0
E05012347,Springwood, ,8.154,5,5,17578.5,5,3,2952.0
E05012348,Terrington, ,18.283,2,2,7556.0,2,1,6156.0
E05012349,The Woottons, ,4.754,6,6,25281.0,7,4,6885.0
E05012350,"Tilney, Mershe Lande & Wiggenhall", ,21.451,3,3,10007.0,3,2,5302.0
E05012351,Upwell & Delph, ,20.016,2,2,5711.0,2,1,6374.0
E05012352,"Walsoken, West Walton & Walpole", ,22.826,3,3,9538.0,3,2,6195.0
E05012353,Watlington, ,17.187,4,4,14988.5,4,2,2842.0
E05012354,West Winch, ,11.408,5,5,18254.0,5,3,4869.0
E05012355,Wissey, ,20.016,5,5,18012.0,5,3,2813.0
E05012392,Bean & Village Park, ,14.063,4,4,15346.0,4,2,2742.0
E05012393,Brent, ,6.962,4,4,17117.0,5,3,6178.0
E05012394,Bridge, ,21.336,2,2,5770.0,2,1,4375.0
E05012395,Burnham, ,9.943,5,5,18736.0,5,3,3656.0
E05012396,Darenth, ,14.063,2,2,7343.5,2,1,3026.0
E05012398,Greenhithe & Knockhall, ,7.523,5,5,18505.5,5,3,7553.0
E05012399,Heath, ,5.875,8,8,32228.5,8,4,5653.0
E05012400,Joyden's Wood, ,4.644,6,6,23588.0,6,3,5140.0
E05012401,"Longfield, New Barn & Southfleet", ,7.602,2,2,7343.5,2,1,6881.0
E05012402,Maypole & Leyton Cross, ,14.188,6,6,23071.0,6,3,3197.0
E05012403,Newtown, ,15.828,4,4,13965.0,4,2,6046.0
E05012404,Princes, ,11.73,2,2,5056.0,2,1,6094.0
E05012405,Stone Castle, ,12.148,2,2,6755.0,2,1,7849.0
E05012406,Stone House, ,6.962,2,2,6755.0,2,1,6772.0
E05012408,Temple Hill, ,18.648,1,1,3012.0,1,1,9310.0
E05012409,Town, ,11.73,1,1,3012.0,1,1,5292.0
E05012410,West Hill, ,7.509,4,4,13205.5,4,2,8429.0
E05012411,"Wilmington, Sutton-at-Hone & Hawley", ,10.136,4,4,14063.0,4,2,7868.0
E05012412,Barnstaple Central, ,14.723,1,1,3229.0,1,1,2773.0
E05012413,Barnstaple with Pilton, ,8.986,2,2,7722.0,2,1,8075.0
E05012414,Barnstaple with Westacott, ,9.652,1,1,3229.0,1,1,7506.0
E05012415,Bickington, ,6.495,4,4,16652.0,5,3,7329.0
E05012416,Bishop's Nympton, ,22.288,4,4,13391.0,4,2,2271.0
E05012417,Bratton Fleming, ,20.308,5,5,17642.0,5,3,2457.0
E05012418,Braunton East, ,7.024,6,6,22338.5,6,3,4906.0
E05012419,Braunton West & Georgeham, ,7.024,6,6,22338.5,6,3,4609.0
E05012420,Chittlehampton, ,15.146,5,5,17473.0,5,3,2351.0
E05012421,Chulmleigh, ,22.032,4,4,13391.0,4,2,2168.0
E05012422,Combe Martin, ,16.357,4,4,13849.0,4,2,2637.0
E05012423,Fremington, ,9.161,6,6,25820.0,7,4,5326.0
E05012424,Heanton Punchardon, ,10.989,8,8,30490.5,8,4,3203.0
E05012425,Ilfracombe East, ,18.792,1,1,2123.0,1,1,6535.0
E05012426,Ilfracombe West, ,18.591,3,3,11962.5,3,2,4541.0
E05012427,Instow, ,9.161,5,5,19701.0,5,3,2187.0
E05012428,Landkey, ,10.487,5,5,19701.0,5,3,4623.0
E05012429,Lynton & Lynmouth, ,25.522,4,4,13507.5,4,2,2105.0
E05012430,Marwood, ,16.357,5,5,18465.5,5,3,2444.0
E05012431,Mortehoe, ,12.537,7,7,28210.0,7,4,2073.0
E05012432,Newport, ,9.647,3,3,11561.0,3,2,5184.0
E05012433,North Molton, ,26.593,3,3,13058.5,4,2,2405.0
E05012434,Roundswell, ,6.495,4,4,16652.0,5,3,3801.0
E05012435,South Molton, ,13.89,4,4,14078.0,4,2,6527.0
E05012436,Witheridge, ,22.032,4,4,13391.0,4,2,2469.0
E05012437,Belmont, ,3.923,3,3,9982.5,3,2,4507.0
E05012438,Brotton, ,11.022,1,1,2747.0,1,1,6761.0
E05012439,Coatham, ,21.62,1,1,456.0,1,1,4892.0
E05012440,Dormanstown, ,18.574,1,1,2746.0,1,1,4653.0
E05012441,Eston, ,20.54,1,1,390.0,1,1,7484.0
E05012442,Grangetown, ,37.479,1,1,180.0,1,1,6379.0
E05012443,Guisborough, ,14.203,1,1,3011.0,1,1,7692.0
E05012444,Hutton, ,3.882,3,3,10784.5,3,2,6833.0
E05012445,Kirkleatham, ,18.574,1,1,470.0,1,1,7817.0
E05012446,Lockwood, ,30.45,2,2,6719.0,2,1,2363.0
E05012447,Loftus, ,30.673,2,2,5774.0,2,1,6350.0
E05012448,Longbeck, ,7.618,5,5,18029.0,5,3,4077.0
E05012449,Newcomen, ,18.574,1,1,1330.0,1,1,5135.0
E05012450,Normanby, ,9.106,1,1,2222.0,1,1,6740.0
E05012451,Ormesby, ,9.331,1,1,2530.0,1,1,6488.0
E05012452,St Germain's, ,8.706,3,3,9839.0,3,2,6627.0
E05012453,Saltburn, ,7.33,2,2,5798.0,2,1,6406.0
E05012454,Skelton East, ,11.134,2,2,4714.0,2,1,4417.0
E05012455,Skelton West, ,11.134,2,2,4714.0,2,1,4390.0
E05012456,South Bank, ,26.231,1,1,180.0,1,1,5437.0
E05012457,Teesville, ,12.615,1,1,1547.0,1,1,6071.0
E05012458,West Dyke, ,6.129,1,1,456.0,1,1,5910.0
E05012459,Wheatlands, ,6.129,5,5,17430.5,5,3,5378.0
E05012460,Zetland, ,15.608,3,3,10722.0,3,2,4368.0
E05012461,Bathavon North, ,2.918,7,7,29771.5,8,4,7089.0
E05012462,Bathavon South, ,4.581,6,6,25276.0,7,4,5812.0
E05012463,Bathwick, ,2.084,4,4,16031.0,4,2,8084.0
E05012464,Chew Valley, ,4.583,7,7,28721.5,7,4,6123.0
E05012465,Clutton & Farmborough, ,8.547,7,7,28721.5,7,4,3171.0
E05012466,Combe Down, ,2.483,2,2,5179.5,2,1,6813.0
E05012467,High Littleton, ,2.032,8,8,30159.0,8,4,3105.0
E05012468,Keynsham East, ,1.605,8,8,32365.5,8,4,5949.0
E05012469,Keynsham North, ,9.504,4,4,15940.0,4,2,6821.0
E05012470,Keynsham South, ,9.504,3,3,12802.5,4,2,7326.0
E05012471,Kingsmead, ,3.473,3,3,13053.0,4,2,6904.0
E05012472,Lambridge, ,2.455,6,6,23819.0,6,3,5896.0
E05012473,Lansdown, ,3.623,6,6,23306.0,6,3,6524.0
E05012474,Mendip, ,8.916,8,8,33181.0,8,4,3036.0
E05012475,Midsomer Norton North, ,4.35,7,7,29423.5,8,4,5820.0
E05012476,Midsomer Norton Redfield, ,4.572,4,4,15854.0,4,2,6427.0
E05012477,Moorlands, ,2.202,4,4,15820.0,4,2,3406.0
E05012478,Newbridge, ,3.473,7,7,29771.5,8,4,6753.0
E05012479,Odd Down, ,5.31,5,5,19359.0,5,3,7301.0
E05012480,Oldfield Park, ,2.202,9,9,34999.5,9,5,4248.0
E05012481,Paulton, ,6.868,6,6,22327.0,6,3,6488.0
E05012482,Peasedown, ,8.919,3,3,12106.0,3,2,6663.0
E05012483,Publow & Whitchurch, ,13.809,6,6,21651.5,6,3,3239.0
E05012484,Radstock, ,9.227,4,4,13389.0,4,2,6130.0
E05012485,Saltford, ,2.348,6,6,23255.0,6,3,6493.0
E05012486,Southdown, ,4.327,1,1,4562.0,2,1,7073.0
E05012487,Timsbury, ,3.091,6,6,24520.0,6,3,2700.0
E05012488,Twerton, ,16.099,1,1,4348.0,2,1,7060.0
E05012489,Walcot, ,3.623,4,4,16031.0,4,2,5467.0
E05012490,Westfield, ,7.712,4,4,15769.0,4,2,6539.0
E05012491,Westmoreland, ,3.682,6,6,23367.0,6,3,7694.0
E05012492,Weston, ,3.356,4,4,16165.0,4,2,5850.0
E05012493,Widcombe & Lyncombe, ,2.084,8,8,33820.5,9,5,7614.0
E05012494,Ascot & Sunninghill, ,1.719,8,8,31997.0,8,4,12095.0
E05012495,Belmont, ,1.945,4,4,17172.5,5,3,7213.0
E05012496,Bisham & Cookham, ,1.534,6,6,24857.0,6,3,6966.0
E05012497,Boyn Hill, ,1.709,6,6,25809.5,7,4,7237.0
E05012498,Bray, ,5.215,9,9,36610.0,9,5,7828.0
E05012499,Clewer & Dedworth East, ,4.73,3,3,13064.0,4,2,8002.0
E05012500,Clewer & Dedworth West, ,3.44,5,5,20867.0,6,3,7224.0
E05012501,Clewer East, ,3.23,3,3,13064.0,4,2,6824.0
E05012502,Cox Green, ,2.336,5,5,18708.5,5,3,7648.0
E05012503,"Datchet, Horton & Wraysbury", ,2.504,5,5,17503.0,5,3,10805.0
E05012504,Eton & Castle, ,2.429,7,7,28203.0,7,4,13179.0
E05012505,Furze Platt, ,3.821,5,5,18019.5,5,3,7871.0
E05012506,Hurley & Walthams, ,11.854,5,5,19091.5,5,3,6666.0
E05012507,Old Windsor, ,2.504,7,7,26479.0,7,4,7731.0
E05012508,Oldfield, ,2.561,4,4,16127.0,4,2,7619.0
E05012509,Pinkneys Green, ,1.788,5,5,18701.5,5,3,7540.0
E05012510,Riverside, ,3.53,8,8,30859.0,8,4,7770.0
E05012511,St Mary's, ,2.561,4,4,15756.0,4,2,7832.0
E05012512,Sunningdale & Cheapside, ,1.892,10,10,39262.0,10,5,6688.0
E05012565,Assington, ,12.622,6,6,21964.0,6,3,2724.0
E05012566,Box Vale, ,11.771,6,6,21935.0,6,3,2833.0
E05012567,Brantham, ,8.514,6,6,25596.5,7,4,2692.0
E05012568,Brett Vale, ,4.084,7,7,27446.5,7,4,3215.0
E05012569,Bures St Mary & Nayland, ,15.137,6,6,21964.0,6,3,2840.0
E05012570,Capel St Mary, ,2.689,10,10,40155.5,10,5,3203.0
E05012571,Chadacre, ,9.407,5,5,20808.0,6,3,6212.0
E05012572,Copdock & Washbrook, ,8.201,6,6,23162.5,6,3,3377.0
E05012573,East Bergholt, ,8.201,9,9,34708.5,9,5,2755.0
E05012574,Ganges, ,15.234,6,6,23482.0,6,3,2462.0
E05012575,Great Cornard, ,8.86,3,3,10287.0,3,2,9991.0
E05012576,Hadleigh North, ,8.262,4,4,16855.0,5,3,3001.0
E05012577,Hadleigh South, ,3.891,4,4,16855.0,5,3,5970.0
E05012578,Lavenham, ,7.369,5,5,18832.5,5,3,5510.0
E05012579,Long Melford, ,9.303,5,5,17421.5,5,3,6226.0
E05012580,North West Cosford, ,16.375,6,6,21935.0,6,3,2670.0
E05012581,Orwell, ,11.322,6,6,23162.5,6,3,2651.0
E05012582,South East Cosford, ,11.771,6,6,21935.0,6,3,2655.0
E05012583,Sproughton & Pinewood, ,5.519,4,4,15982.0,4,2,6097.0
E05012584,Stour, ,8.541,7,7,30009.0,8,4,3354.0
E05012585,Sudbury North East, ,8.865,3,3,9945.5,3,2,3159.0
E05012586,Sudbury North West, ,10.041,3,3,9945.5,3,2,5519.0
E05012587,Sudbury South East, ,8.865,3,3,11618.0,3,2,2263.0
E05012588,Sudbury South West, ,8.865,4,4,15010.5,4,2,2898.0
E05012589,Bacton, ,12.342,6,6,22141.0,6,3,2849.0
E05012590,Battisford & Ringshall, ,5.349,6,6,24626.0,6,3,3939.0
E05012591,Blakenham, ,9.482,6,6,24626.0,6,3,3751.0
E05012592,Bramford, ,9.482,6,6,25152.5,7,4,2745.0
E05012593,Chilton, ,4.994,3,3,9716.0,3,2,7197.0
E05012594,Claydon & Barham, ,7.387,6,6,24001.0,6,3,5929.0
E05012595,Combs Ford, ,5.334,2,2,4662.5,2,1,5658.0
E05012596,Debenham, ,11.149,6,6,25623.0,7,4,3273.0
E05012597,Elmswell & Woolpit, ,3.518,7,7,27428.0,7,4,7016.0
E05012598,Eye, ,10.817,5,5,18465.5,5,3,2970.0
E05012599,Fressingfield, ,18.195,5,5,18465.5,5,3,2855.0
E05012600,Gislingham, ,13.888,6,6,22141.0,6,3,3281.0
E05012601,"Haughley, Stowupland & Wetherden", ,13.515,6,6,23285.0,6,3,6084.0
E05012602,Hoxne & Worlingworth, ,14.383,5,5,18465.5,5,3,2762.0
E05012603,Mendlesham, ,10.817,5,5,20321.5,5,3,2968.0
E05012604,Needham Market, ,7.125,6,6,23285.0,6,3,5970.0
E05012605,Onehouse, ,13.522,6,6,24933.0,6,3,2875.0
E05012606,Palgrave, ,15.857,5,5,20321.5,5,3,2872.0
E05012607,Rattlesden, ,10.595,6,6,24933.0,6,3,3285.0
E05012608,Rickinghall, ,7.824,5,5,17467.0,5,3,2957.0
E05012609,St Peter's, ,8.227,3,3,9716.0,3,2,3196.0
E05012610,Stonham, ,12.738,5,5,20321.5,5,3,2874.0
E05012611,Stow Thorney, ,5.299,6,6,21620.0,6,3,5805.0
E05012612,Stradbroke & Laxfield, ,9.428,6,6,25623.0,7,4,3080.0
E05012613,Thurston, ,4.975,7,7,27428.0,7,4,6262.0
E05012614,Walsham-le-Willows, ,12.994,6,6,22399.0,6,3,3270.0
E05012615,Bishop's Tachbrook, ,4.001,7,7,28281.0,7,4,7126.0
E05012616,Budbrooke, ,6.587,7,7,26582.5,7,4,6623.0
E05012617,Cubbington & Leek Wootton, ,6.043,7,7,28120.0,7,4,7371.0
E05012618,Kenilworth Abbey & Arden, ,2.756,5,5,19497.0,5,3,10110.0
E05012619,Kenilworth Park Hill, ,2.488,6,6,25225.0,7,4,9895.0
E05012620,Kenilworth St John's, ,3.063,7,7,27289.0,7,4,9711.0
E05012621,Leamington Brunswick, ,17.703,3,3,10134.0,3,2,10490.0
E05012622,Leamington Clarendon, ,8.863,4,4,17076.5,5,3,10683.0
E05012623,Leamington Lillington, ,2.201,2,2,4573.0,2,1,12187.0
E05012624,Leamington Milverton, ,3.471,6,6,22043.0,6,3,9753.0
E05012625,Leamington Willes, ,7.01,4,4,13187.0,4,2,10908.0
E05012626,Radford Semele, ,8.228,8,8,32648.5,8,4,3647.0
E05012627,Warwick All Saints & Woodloes, ,4.558,5,5,18803.0,5,3,9479.0
E05012628,Warwick Aylesford, ,2.967,5,5,18220.0,5,3,7050.0
E05012629,Warwick Myton & Heathcote, ,4.001,6,6,22989.5,6,3,8699.0
E05012630,Warwick Saltisford, ,4.86,3,3,12634.0,4,2,7292.0
E05012631,Whitnash, ,4.001,5,5,19398.5,5,3,10134.0
E05012632,Barleythorpe, ,14.545,6,6,25421.0,7,4,2907.0
E05012633,Braunston & Martinsthorpe, ,12.734,6,6,25693.5,7,4,2388.0
E05012634,Cottesmore, ,6.817,9,9,36997.0,9,5,3757.0
E05012635,Exton, ,12.858,7,7,27745.5,7,4,1383.0
E05012636,Greetham, ,20.084,5,5,18708.5,5,3,2547.0
E05012637,Ketton, ,9.256,8,8,31020.5,8,4,2814.0
E05012638,Langham, ,3.829,10,10,41023.0,10,5,1407.0
E05012639,Lyddington, ,11.951,7,7,29068.0,7,4,1348.0
E05012640,Normanton, ,3.187,10,10,39681.5,10,5,3147.0
E05012641,Oakham North East, ,3.341,8,8,31683.0,8,4,3354.0
E05012642,Oakham North West, ,4.242,6,6,25421.0,7,4,3010.0
